Client Domain ,User Phone Timezone ,Created At                  ,Email Clicks ,Email Opens ,Emails ,Expired ,Order Funnel State      ,Sms ,Sms Clicks ,Sms Opens ,Platforms Order Group - Order → Manager ,Platforms Order Group - Order → Source ,order_has_user_email ,order_has_user_phone
A             ,CST                 ,2023-01-06T17:01:16.695544Z ,           0 ,          0 ,     0 ,      1 ,7-Viewed provider login ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,CST                 ,2023-01-20T19:02:17.885181Z ,           0 ,          0 ,     0 ,      1 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,CST                 ,2022-07-14T20:58:10.336822Z ,           0 ,          1 ,     1 ,      0 ,3-Notification opened   ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
A             ,CST                 ,2022-07-07T14:41:50.191642Z ,           1 ,          3 ,     4 ,      1 ,8-Submitted login       ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
A             ,CST                 ,2022-08-23T20:13:43.757498Z ,           0 ,          0 ,     0 ,      1 ,6-Employer selected     ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,CST                 ,2023-03-07T15:57:58.564519Z ,           0 ,          0 ,     0 ,      0 ,9-Completed             ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,CST                 ,2022-10-25T19:05:09.959011Z ,           0 ,          0 ,     0 ,      1 ,7-Viewed provider login ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,CST                 ,2022-09-01T16:03:39.246425Z ,           1 ,          2 ,     4 ,      1 ,5-Widget loaded         ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
A             ,CST                 ,2022-12-09T21:23:37.338404Z ,           0 ,          0 ,     0 ,      2 ,8-Submitted login       ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,CST                 ,2022-08-05T15:13:46.598396Z ,           1 ,          4 ,     4 ,      1 ,7-Viewed provider login ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
A             ,CST                 ,2022-07-27T21:11:43.812209Z ,           0 ,          4 ,     4 ,      1 ,3-Notification opened   ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
A             ,CST                 ,2022-08-05T15:11:00.818287Z ,           1 ,          3 ,     4 ,      1 ,7-Viewed provider login ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
A             ,CST                 ,2023-02-16T22:18:56.7108Z   ,           0 ,          0 ,     0 ,      1 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,CST                 ,2023-02-08T17:45:09.595627Z ,           0 ,          0 ,     0 ,      0 ,8-Submitted login       ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2023-01-26T23:29:59.93421Z  ,           0 ,          0 ,     0 ,      2 ,4-Notification click    ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-12-13T22:55:03.905884Z ,           0 ,          0 ,     0 ,      1 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-12-13T21:17:01.590959Z ,           0 ,          0 ,     0 ,      1 ,4-Notification click    ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-12-05T18:44:25.432292Z ,           0 ,          0 ,     0 ,      1 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-12-13T23:07:01.99755Z  ,           0 ,          0 ,     0 ,      2 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-07-13T17:25:18.842813Z ,           0 ,          0 ,     0 ,      1 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-12-13T22:49:59.296188Z ,           0 ,          0 ,     0 ,      2 ,4-Notification click    ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-12-13T22:48:34.492265Z ,           0 ,          0 ,     0 ,      1 ,7-Viewed provider login ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-11-18T22:37:59.597473Z ,           0 ,          0 ,     0 ,      1 ,5-Widget loaded         ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-09-22T16:50:26.993237Z ,           0 ,          4 ,     4 ,      1 ,3-Notification opened   ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
A             ,EST                 ,2022-12-12T18:32:31.29769Z  ,           0 ,          0 ,     0 ,      0 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-12-13T22:59:43.392831Z ,           0 ,          0 ,     0 ,      1 ,7-Viewed provider login ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-07-25T17:19:24.642869Z ,           0 ,          0 ,     4 ,      1 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
A             ,EST                 ,2022-07-25T17:22:36.357617Z ,           3 ,          4 ,     4 ,      1 ,7-Viewed provider login ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
A             ,EST                 ,2023-01-17T19:41:37.946171Z ,           0 ,          0 ,     0 ,      1 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2023-01-18T20:55:25.938996Z ,           0 ,          0 ,     0 ,      1 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-11-29T19:04:15.66746Z  ,           1 ,          1 ,     2 ,      0 ,8-Submitted login       ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
A             ,EST                 ,2022-12-27T22:17:08.676438Z ,           0 ,          0 ,     0 ,      1 ,7-Viewed provider login ,  1 ,         1 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-12-16T20:37:45.623693Z ,           0 ,          0 ,     0 ,      1 ,2-Notification sent     ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,FALSE                ,TRUE
A             ,EST                 ,2022-07-25T17:18:07.624126Z ,           0 ,          0 ,       ,      0 ,1-Created               ,    ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
A             ,EST                 ,2022-09-22T16:45:27.380278Z ,           0 ,          3 ,     4 ,      1 ,3-Notification opened   ,  1 ,         0 ,        0 ,masked@order_manager.org                ,internal                               ,TRUE                 ,TRUE
